"Image of the issue","Address/landmark/house number","Ward name/number","Date of recording the image","Time of recording the image","Observations","Latitude","Longitude","LatLngs","Type","Entry Type"
"http://mapunitygroups.com//uploads/tmp/1475236803-15714-5186/Image_of_the_blackspot.jpg","Bellary Road, Sadashiva Nagar","35","15/09/2016","07:45","Gets Cleared But Comes Back","13.0097423821544","77.5837587565184","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475236864-15714-4264/Image_of_the_blackspot.jpg","Bellary Road, Sadashiva Nagar","35","15/09/2016","07:45","Gets Cleared But Comes Back","13.008626800938","77.5837714970112","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475236968-15714-9316/Image_of_the_blackspot.jpg","18th cross, Sadashiva Nagar","35","15/09/2016","07:45","This Is Mainly Leaf Litter","13.0041774929961","77.5832474604249","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475237047-15714-2114/Image_of_the_blackspot.jpg","T Chowdaiah road","35","15/09/2016","07:45","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0040628291595","77.583113014698","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475237179-15714-9630/Image_of_the_blackspot.jpg","Guttahalli road","64","15/09/2016","08:35","Gets Cleared But Comes Back, This Is A Ward Boundary Area","13.0059372985631","77.5793693214655","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475239495-15714-5246/Image_of_the_blackspot.jpg","V S Raju road","93","15/09/2016","07:37","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9979208862243","77.5828578695655","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475239644-15714-2403/Image_of_the_blackspot.jpg","V S Raju road","64","15/09/2016","07:38","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9986212995014","77.5818634405732","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475239763-15714-2882/Image_of_the_blackspot.jpg","2nd main, Malleshwaram","64","15/09/2016","07:45","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.99910805943","77.5796187669039","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475239843-15714-4949/Image_of_the_blackspot.jpg","2nd main, Malleswaram","64","15/09/2016","07:45","Gets Cleared But Comes Back","13.0012344377492","77.578379586339","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475239982-15714-7285/Image_of_the_blackspot.jpg","8th main, Vasanth Nagar","93","15/09/2016","07:35","Gets Cleared But Comes Back","12.9928758267989","77.5910976156592","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240052-15714-9341/Image_of_the_blackspot.jpg","8th main, Vasanth Nagar","93","15/09/2016","07:45","It's a lorry transfer point, BBMP/ sweepers dump waste here, Gets cleared but comes back, BBMP auto/pushcart is parked here","12.9923139152407","77.5937644019723","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240196-15714-6706/Image_of_the_blackspot.jpg","Next to Jain hospital","93","15/09/2016","07:35","Gets Cleared But Comes Back","12.9909368998546","77.5950421392918","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240315-15714-5186/Image_of_the_blackspot.jpg","Queens cross road","93","15/09/2016","07:30","Gets Cleared But Comes Back","12.9892772839765","77.5977960973978","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240395-15714-6984/Image_of_the_blackspot.jpg","Jasma Devi Bhavan road.","93","15/09/2016","07:30","It's A Lorry Transfer Point, Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, This Is A Ward Boundary Area, Bbmp Auto/Pushcart Is Parked Here","12.9884089214859","77.5986513867974","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240569-15714-6318/Image_of_the_blackspot.jpg","Thimmaya road","93","15/09/2016","08:15","This Is A Ward Boundary Area, Never Gets Cleared","12.9915252767581","77.5974095240235","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240636-15714-4113/Image_of_the_blackspot.jpg","Thimmaya road","93","15/09/2016","07:30","This Is A Ward Boundary Area, Never Gets Cleared","12.9913122720656","77.5974269583821","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240688-15714-2867/Image_of_the_blackspot.jpg","Thimmaya road","93","15/09/2016","07:30","This Is A Ward Boundary Area, Never Gets Cleared","12.9911466379224","77.5977957621217","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240798-15714-5188/Image_of_the_blackspot.jpg","Thimmaya road","93","15/09/2016","20:15","This Is A Ward Boundary Area, Never Gets Cleared","12.9906726035015","77.5989212840796","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475240856-15714-5909/Image_of_the_blackspot.jpg","Thimmaya road","93","15/09/2016","07:30","This is a ward boundary area, Never gets cleared","12.9905595669037","77.5992833822966","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475241642-15714-5981/Image_of_the_blackspot.jpg","Netaji road","78","15/09/2016","19:15","This Is A Ward Boundary Area, Never Gets Cleared","12.9938568821283","77.6058641821146","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475241692-15714-6887/Image_of_the_blackspot.jpg","Netaji road","78","15/09/2016","07:30","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9934354502439","77.605513818562","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475241774-15714-9274/Image_of_the_blackspot.jpg","Netaji road, above underpass","78","15/09/2016","08:25","Never Gets Cleared","12.9940388490077","77.6058313250542","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475241925-15714-7941/Image_of_the_blackspot.jpg","Netaji road, on top of the wall and next to railway track","78","15/09/2016","08:20","Never Gets Cleared","","","12.992728815176806, 77.60472524911165, 12.992989842419162, 77.60493781417608, 12.993284518650878, 77.6051875948906, 12.993558286277864, 77.60537065565586, 12.993873870065213, 77.60556846857071","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1475242031-15714-5850/Image_of_the_blackspot.jpg","Netaji road","78","15/09/2016","08:20","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9923090148436","77.6042974367738","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475242123-15714-0178/Image_of_the_blackspot.jpg","Netaji road","78","15/09/2016","07:20","This Is A Ward Boundary Area, Never Gets Cleared","12.9926389746983","77.6046343892813","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475242171-15714-4639/Image_of_the_blackspot.jpg","Netaji road","78","15/09/2016","07:20","Gets cleared but comes back, This is a ward boundary area","12.9922544570828","77.6043775677681","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475242967-15714-7212/Image_of_the_blackspot.jpg","Cantonment railway station road","63","15/09/2016","08:20","Gets cleared but comes back","12.9922302817838","77.6041200757027","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243034-15714-9970/Image_of_the_blackspot.jpg","Cantonment railway station road","63","15/09/2016","19:20","Gets cleared but comes back","12.991762129920927","77.60308742523193","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243101-15714-9649/Image_of_the_blackspot.jpg","Cantonment railway station road","63","15/09/2016","07:20","Gets Cleared But Comes Back","12.9917810781642","77.6012836396694","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243179-15714-3970/Image_of_the_blackspot.jpg","Cantonment railway station road","63","15/09/2016","19:20","Never Gets Cleared","12.9921263933098","77.6003515720367","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243231-15714-1706/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","19:20","This Is A Ward Boundary Area, Never Gets Cleared","12.9920986243707","77.6001926511526","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243334-7889-2068/Image_of_the_blackspot.jpg","Colonel Hill road","63","15/09/2016","07:20","Gets Cleared But Comes Back","12.9906000771354","77.6009698212147","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243403-15714-0744/Image_of_the_blackspot.jpg","HKP road","63","15/09/2016","07:25","Never Gets Cleared","12.991373363921","77.6002312079072","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243492-15714-0578/Image_of_the_blackspot.jpg","Queens road","93","15/09/2016","07:25","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9903521152102","77.5994339212775","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243583-15714-2872/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","07:30","This Is A Ward Boundary Area, Never Gets Cleared","12.9884899426443","77.598948776722","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475243646-15714-8572/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","07:30","This Is A Ward Boundary Area, Never Gets Cleared","12.9875232408901","77.5985809788108","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475244018-15714-2293/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","07:30","Gets Cleared But Comes Back","12.9855810051429","77.5977846980095","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475244086-15714-2305/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","07:30","Gets Cleared But Comes Back","12.9852722715692","77.5976321473718","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475244162-15714-7511/Image_of_the_blackspot.jpg","Queens road","63","15/09/2016","07:30","Gets Cleared But Comes Back, This Is A Ward Boundary Area","12.9847864646294","77.5974112004042","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475244216-15714-3652/Image_of_the_blackspot.jpg","Queens road","93","15/09/2016","07:30","This Is A Ward Boundary Area, Gets Cleared But Comes Back","12.9858662158177","77.5978128612041","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475281208-15714-1457/1475281166516.jpg","bloomingdale layout","150","29/09/2016","15:49","Never gets cleared","12.908386347031712","77.6803943887353","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475281333-15714-7187/1475281328755.jpg","11th cross KPC Layout","150","29/09/2016","10:51","Other (Update as a comment after approval)","12.905391177776856","77.68014829605818","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475292286-15714-5866/1475292159529.jpg","14th cross junction, Kuvempu road","ward 81","01/10/2016","08:53","Garbage is burnt here regularly, Never gets cleared","12.974942380501252","77.68450453877449","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475310903-15714-4504/Image_of_the_blackspot.jpg","3rd main 11th cross prashanthnagar","103 Kaveripura","01/10/2016","14:00","Gets Cleared But Comes Back","12.9766181010884","77.5310218334198","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475311003-15714-1902/Image_of_the_blackspot.jpg","4th main prashanthnagar and 80 ft main road junction","103 Kaveripura","01/10/2016","14:00","Gets Cleared But Comes Back","12.9763835204889","77.5297588482499","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475311083-15714-7213/Image_of_the_blackspot.jpg","11th cross prashanthnagar near 4th main","103 Kaveripura","01/10/2016","14:00","Gets Cleared But Comes Back","12.9767050069367","77.5300542265177","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475311190-15714-3708/Image_of_the_blackspot.jpg","5th main Prashanthnagar opposite Krishna Park","103 Kaveripura","01/10/2016","14:00","Gets Cleared But Comes Back","12.9772055317579","77.5296730175614","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475312476-15714-2531/1475312303901.jpg","near Ferns Paradise Gate,  fern city road.","85","01/10/2016","13:29","Gets cleared but comes back, Garbage is burnt here regularly, Never gets cleared, Other (Update as a comment after approval)","12.978388230007912","77.69768558442593","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475388857-32114-4187/1475388782750.jpg","Bhoganahalli road","Bellandur","02/10/2016","11:43","Never gets cleared","12.929049258859889","77.70265303552152","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475389019-32114-3042/1475388971725.jpg","bhoganahalli road","bellandur","02/10/2016","11:46","Never gets cleared, Other (Update as a comment after approval)","","","12.930096247500442, 77.70301479846238, 12.929312640310897, 77.70274959504603, 12.928937828162324, 77.70259469747543","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1475389542-32114-6544/1475389449496.jpg","Bhoganahalli road","Bellandur","02/10/2016","11:54","Never gets cleared","","","12.932051986987213, 77.70353749394417, 12.931960817517153, 77.70379163324833, 12.931771289479993, 77.70372927188875, 12.931848734574652, 77.70347848534584","polygon","Original"
"http://mapunitygroups.com//uploads/tmp/1475389660-32114-6740/1475389615845.jpg","Bhoganahalli road","Bellandur","02/10/2016","11:57","Garbage is burnt here regularly, Never gets cleared","12.9328450619397","77.70373530685902","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475389788-32114-7917/1475389746495.jpg","Bhoganahalli road","Bellandur","02/10/2016","11:59","This is mainly leaf litter, Never gets cleared","12.933377044879274","77.70376145839691","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475389877-11492-7765/1475389832935.jpg","Bhoganahalli road","Bellandur","02/10/2016","12:00","Never gets cleared","12.933699240383277","77.7039297670126","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475389933-32114-9054/1475389897540.jpg","Bhoganahalli road","Bellandur","02/10/2016","12:01","Never gets cleared","12.933794657227528","77.70384728908537","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475390017-32114-6380/1475389983028.jpg","Bhoganahalli road","Bellandur","02/10/2016","12:03","Never gets cleared","12.93464033643018","77.70379599183798","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475390095-32114-0285/1475390059969.jpg","Bhoganahalli road","Bellandur","02/10/2016","12:04","Never gets cleared","12.935296814174833","77.70378291606903","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475390342-32114-0493/1475390308293.jpg","Bhoganahalli road","Bellandur","02/10/2016","12:08","Never gets cleared","12.93569089605289","77.70371720194817","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475390577-32114-2343/1475390495290.jpg","Panathur road","Bellandur","02/10/2016","12:11","BBMP/ sweepers dump waste here, Never gets cleared","","","12.936899932755507, 77.70343758165836, 12.936811052419097, 77.70367529243232, 12.93666890916821, 77.70367361605167, 12.936782950541431, 77.70334839820862","polygon","Original"
"http://mapunitygroups.com//uploads/tmp/1475390765-32114-7669/1475390723548.jpg","Panathur road","Bellandur","02/10/2016","12:15","Never gets cleared, Other (Update as a comment after approval)","","","12.93667381066097, 77.70326491445303, 12.939231723206847, 77.6954798027873","polyline","Original"
"http://mapunitygroups.com//uploads/tmp/1475390880-32114-1636/1475390840857.jpg","Panathur road","Bellandur","02/10/2016","12:17","Never gets cleared","12.93757012868413","77.70160026848316","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475391009-32114-9211/1475390957784.jpg","Panathur road","Bellandur","02/10/2016","12:19","Never gets cleared","12.93769822053375","77.70057432353497","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475391203-32114-4332/1475391058096.jpg","Panathur road","Bellandur","02/10/2016","12:21","Never gets cleared","12.937914538763119","77.70057633519173","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475391261-32114-0063/mapunity_1475391153775","Panathur road","Bellandur","02/10/2016","12:21","Never gets cleared","12.937914538763119","77.70057633519173","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475391656-32114-2745/1475391592604.jpg","Panathur road","Bellandur","02/10/2016","12:30","Gets cleared but comes back","12.938158958530638","77.69839201122522","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475392453-32114-6556/1475392409961.jpg","Gear road, in front of Mayfair anthem","Bellandur","02/10/2016","12:43","Gets cleared but comes back","12.927033695328472","77.69472107291222","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475392575-32114-0571/1475392530093.jpg","Gear road, beside Bhavya Prestine","Bellandur","02/10/2016","12:45","Gets cleared but comes back","12.92539685492807","77.69493564963341","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475392672-32114-6635/1475392605304.jpg","Gear road, Beside Prestige sunny side","Bellandur","02/10/2016","12:47","Garbage is burnt here regularly, Never gets cleared","12.924835117847216","77.69495140761137","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475401780-32114-3182/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:55","Never Gets Cleared","13.0441155019792","77.6432689279318","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475401987-32114-9345/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:55","Gets Cleared But Comes Back","13.0423386563926","77.6418547332287","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402079-32114-7477/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:55","Never Gets Cleared","13.0422690847892","77.642180621624","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402127-32114-8616/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:55","Never Gets Cleared","13.042012682232","77.6423717290163","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402197-32114-0779/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:50","Gets Cleared But Comes Back","13.0417664048759","77.6416710019112","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402240-32114-2283/Image_of_the_blackspot.jpg","Hennur Baglur road","25","16/09/2016","06:50","Never Gets Cleared","13.0416298743526","77.6418413221836","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402452-32114-3618/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Gets Cleared But Comes Back","13.0389453031346","77.6440316811204","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475402539-32114-1023/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Gets Cleared But Comes Back","13.0387555300554","77.6454676687717","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403233-32114-5498/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Never Gets Cleared","13.0386346762113","77.6459082216024","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403277-32114-8663/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Gets Cleared But Comes Back","13.0387529169999","77.6461110636592","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403372-32114-0389/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Never Gets Cleared","13.0382861595249","77.6475983485579","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403491-32114-9996/Image_of_the_blackspot.jpg","Hormavau main road","25","16/09/2016","07:00","Never Gets Cleared","13.0384073401716","77.6473220810294","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403572-32114-6819/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","19:00","Gets Cleared But Comes Back","13.0382551294306","77.6473472267389","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403668-32114-3430/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:00","Gets Cleared But Comes Back","13.0378161348377","77.6504498720169","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403728-32114-3453/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:00","Never Gets Cleared","13.037627667426","77.6502389833331","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403861-32114-6697/Image_of_the_blackspot.jpg","Hormavau Agara lake","25","16/09/2016","07:05","Never Gets Cleared","13.0374398531381","77.6582708582282","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475403960-32114-4677/Image_of_the_blackspot.jpg","Kalkere Agara road","25","16/09/2016","07:05","Gets Cleared But Comes Back","13.0382518631047","77.6600961014628","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404035-22941-6984/Image_of_the_blackspot.jpg","Kalrere Agara main road","25","16/09/2016","07:05","Gets Cleared But Comes Back","13.0379428684757","77.6595143973827","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404129-32114-9379/Image_of_the_blackspot.jpg","Kalrere Agara road","25","16/09/2016","07:05","Gets Cleared But Comes Back","13.037398044025","77.6568110659719","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404177-32114-0772/Image_of_the_blackspot.jpg","Kalrere Agara road","25","16/09/2016","07:05","Gets Cleared But Comes Back","13.0376720895672","77.6570735871792","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404256-22941-7464/Image_of_the_blackspot.jpg","Hormavau Agara lake","25","16/09/2016","07:10","Never Gets Cleared","13.0370661839396","77.6576683670282","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404323-32114-2050/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:10","Never Gets Cleared","13.0369548016655","77.6572982221842","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404377-32114-8624/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:10","Gets Cleared But Comes Back","13.0367522883114","77.657332085073","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404426-32114-3359/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","19:03","Gets Cleared But Comes Back","13.0362724616544","77.6574075222015","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404496-32114-9000/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:10","Gets Cleared But Comes Back","13.0349035297068","77.6574993878603","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404548-32114-8833/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:10","Gets Cleared But Comes Back","13.0333791100587","77.6575362682343","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404593-32114-6774/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","19:15","Never Gets Cleared","13.0329054830154","77.6576502621174","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404667-32114-4167/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:15","Gets Cleared But Comes Back","13.0318331227125","77.6609332859516","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475404732-32114-3241/Image_of_the_blackspot.jpg","Hormavau Agara main road","25","16/09/2016","07:15","Never Gets Cleared","13.029218347156","77.6631598547101","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406053-32114-6389/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Gets Cleared But Comes Back","13.0282103201225","77.6641070097685","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406118-32114-7865/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Never Gets Cleared","13.027718717634","77.6645918190479","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406175-32114-6148/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Gets Cleared But Comes Back","13.026664953796","77.665680795908","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406234-32114-1851/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Never Gets Cleared","13.0262151592486","77.6662363484502","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406324-32114-5271/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Never Gets Cleared","13.0260116571624","77.6666259393096","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406383-32114-5170/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:15","Gets Cleared But Comes Back","13.0239674808642","77.6691143587232","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406461-32114-4640/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:20","Gets Cleared But Comes Back","13.0217305616792","77.6717077195644","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406532-32114-6428/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","19:20","Gets Cleared But Comes Back","13.0215058233547","77.6723651960492","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406623-32114-6932/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:20","Gets Cleared But Comes Back","13.0205219374765","77.6737985014915","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406678-24856-9030/Image_of_the_blackspot.jpg","Jayanthi's nagar road","25","16/09/2016","07:25","Gets Cleared But Comes Back","13.0202942581492","77.674082480371","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406782-32114-6790/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:25","Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly","13.020297524712","77.675118483603","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406858-32114-8942/Image_of_the_blackspot.jpg","TC Palya main road","26","16/09/2016","07:25","Never Gets Cleared","13.020600008245","77.6765645295382","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406918-32114-2379/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:20","Gets Cleared But Comes Back","13.0206885319737","77.677238099277","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475406970-32114-8689/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:25","Gets Cleared But Comes Back","13.0212203269916","77.6773819327354","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407159-32114-8112/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:30","Gets Cleared But Comes Back","13.0208561063255","77.6811175793409","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407226-32114-2154/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:30","Never gets cleared","13.0208472866256","77.6819128543139","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407291-32114-5627/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:30","Gets Cleared But Comes Back","13.0206574996739","77.6834346726537","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407368-32114-8708/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","07:30","Gets Cleared But Comes Back","13.0209962415151","77.6871320977807","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407413-32114-5033/Image_of_the_blackspot.jpg","TC Palya Main road.","26","16/09/2016","19:30","Gets Cleared But Comes Back","13.0208041680882","77.6870519667864","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407498-32114-5900/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","19:54","Gets Cleared But Comes Back","13.0187837948752","77.6729066669941","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407623-32114-0560/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","07:30","Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back","13.0175666631422","77.6706978678703","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407675-32114-7411/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","07:30","Never Gets Cleared","13.017510804296","77.670361250639","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407754-32114-7480/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","19:30","Never Gets Cleared","13.0170361669254","77.6696853339672","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407809-32114-1586/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","19:30","Never Gets Cleared","13.0169169357845","77.6690701022744","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407849-32114-9875/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","07:30","Never Gets Cleared","13.0168584635053","77.6689406856894","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475407932-32114-0084/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","07:30","Never Gets Cleared","13.0158265398398","77.6677491143346","","point","Original"
"http://mapunitygroups.com//uploads/tmp/1475408015-32114-1187/Image_of_the_blackspot.jpg","TC Palya Main road.","25","16/09/2016","07:30","Never Gets Cleared","13.0152022876357","77.6667597144842","","point","Original"
